LOS,a,window_size,loss_func,alpha,PD_median,FAR_median,Youden_index_median
C,-0.09999999999999987,20,huber,0.30000000000000004,0.9523809523809523,0.12524509803921569,0.8271358543417366
C,0.10000000000000009,20,huber,0.30000000000000004,0.9523809523809523,0.12524509803921569,0.8271358543417366
C,-0.19999999999999996,20,huber,0.30000000000000004,0.9523809523809523,0.12524509803921569,0.8271358543417366
C,0.0,20,huber,0.30000000000000004,0.9523809523809523,0.12524509803921569,0.8271358543417366
C,0.20000000000000018,20,huber,0.30000000000000004,0.95,0.125,0.825
C,0.30000000000000027,20,huber,0.30000000000000004,0.9473684210526315,0.12435567010309279,0.8230127509495387
C,-0.2999999999999998,20,huber,0.30000000000000004,0.9523809523809523,0.13192703982177667,0.8204539125591757
C,0.7000000000000002,20,huber,0.30000000000000004,0.9047619047619048,0.09611795446061963,0.8086439503012851
C,0.6000000000000001,20,huber,0.30000000000000004,0.9047619047619048,0.10054477549071916,0.8042171292711856
C,1.0,20,huber,0.4,0.9,0.095949263502455,0.804050736497545
C,0.5,20,huber,0.30000000000000004,0.9047619047619048,0.10480549199084668,0.7999564127710581
C,1.0,20,huber,0.5,0.9047619047619048,0.10606060606060606,0.7987012987012987
C,0.40000000000000036,20,huber,0.30000000000000004,0.9090909090909091,0.11145729478231971,0.7976336143085894
C,0.8000000000000003,20,huber,0.30000000000000004,0.8918128654970761,0.09461276149255689,0.7972001040045191
C,0.9000000000000004,20,huber,0.4,0.9047619047619048,0.1082693947144075,0.7964925100474973
C,0.5,20,huber,0.4,0.95,0.15503875968992248,0.7949612403100774
C,-0.09999999999999987,15,mse,0.1,0.9523809523809523,0.15813288878304357,0.7942480635979088
C,-0.19999999999999996,15,mse,0.1,0.9523809523809523,0.15813288878304357,0.7942480635979088
C,0.0,15,mse,0.1,0.9523809523809523,0.15813288878304357,0.7942480635979088
C,0.10000000000000009,15,mse,0.1,0.95,0.15813288878304357,0.7918671112169564
C,1.1,20,huber,0.7000000000000001,0.8918128654970761,0.10101010101010101,0.7908027644869751
